product_id,category_id,manufacturer_id,code,name,pack_weight_g,description,price,added_at,updated_at
1213,16,7,SKU-101212,Відбілювач,2000,Супроводжуватися загроза лівий порт написати заборонити навряд зупинити рис командування мить вказаний число сходити дихання армійський.,$178.21,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1214,2,39,SKU-101213,Кава мелена класичний,200,Синок насолода присісти конференція здалеку подвірʼя заява інтернет темніти звільнення наштовхнутися другий підземний ленінград.,$226.21,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1215,15,10,SKU-101214,Наповнювач економ,10000,Підземний сміятися прелесть командування розгубитися каюта ліхтарик викинути голубчик дихання вітати неправда синок інфекція.,$169.16,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1216,16,16,SKU-101215,Чистячий засіб,1000,Художній засунути академік зате обуритися поставити князь світило головний.,$81.54,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1217,1,5,SKU-101216,Сік яблучний зі смаком,1500,Єдиний наштовхнутися неправда сумнівний головний дрібниця видимо боєць.,$211.97,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1218,24,36,SKU-101217,Кабель USB компактний,150,Рідкий рот ремінь торгівля мить століття дальній розлад нарада яблуко пропадати чотири мільярд.,$94.35,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1219,4,21,SKU-101218,Ковбаса копчена,400,Висловлюватися командування надати порада недолік порт вчора хлопчисько рішення квапливий.,$213.96,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1220,8,10,SKU-101219,Кетчуп економ,500,М'Який здалеку місце досліджено сходити матерія хід поріг купа-невеличка ніч сміливий.,$41.81,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1221,23,21,SKU-101220,Пластир,20,Другий щось так зупинити струмок занадто образа мить міра заклик встати оборот витягувати розгубитися.,$40.33,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1222,8,10,SKU-101221,Олія соняшникова натуральний,750,Занадто район відзначити аж покидати хлопчисько услати незвичайний монета.,$145.36,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1223,25,37,SKU-101222,Свічка,300,Який знищення низький вираз холодно мʼята салон ставити почуття.,$236.91,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1224,12,11,SKU-101223,Помідори,500,Хлопчисько мигнути заява заплакати коробка століття бажання.,$196.17,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1225,23,,SKU-101224,Ібупрофен дитяче,10,Реклама запустити ніч відповісти міркування степ бочок гараж видимо який мати від'їзд зображати червонй зарплата.,$242.41,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1226,11,35,SKU-101225,Піца заморожена економ,450,Блін синок відзначити вибирати дрібниця купа актриса.,$87.43,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1227,16,21,SKU-101226,Засіб для посуду концентрат,2000,Занадто колишній фахівець кидати синок порт степ й метелик діловий звільнити бригада.,$198.20,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1228,13,18,SKU-101227,Тушонка економ,340,Пробувати упустити правильний вчора благати художній спорт п'ятеро червонй валюта вітрина кишеня бак.,$159.83,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1229,10,16,SKU-101228,Печиво,100,Валюта синок боєць фахівець хід чоловічок намір червонй матерія результат приходити рідкий виднітися рот болісно синок.,$17.12,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1230,23,12,SKU-101229,Парацетамол,100,Дрібниця тривога гроші ліхтарик ягода рот командування діловий.,$85.49,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1231,1,14,SKU-101230,Сік яблучний зі смаком,1000,Наступати заклик сонце місце точно груди трубка прощення бажання.,$50.40,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1232,16,2,SKU-101231,Гель для прання для білого,750,Дальній програміст актриса неправда зелений близько фахівець космос червень полюбити.,$215.07,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1233,6,22,SKU-101232,Печиво здобне преміум,400,Зрозумілий заборонити природа актриса інтелектуальний виражений здригнутися здригатися висловлюватися збудження написати.,$112.17,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1234,12,33,SKU-101233,Апельсини відбірні,1500,Перетнути вітати насолода похмуро товар обуритися теорія сходити потрясти боєць нестерпний новий відділ несподіваний медицина.,$129.03,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
1235,3,11,SKU-101234,Сметана економ,200,Чітко демократія даль заява інтернет настати суглоб головка.,$169.03,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
