order_id,supplier_id,facility_id,status,total_amount,added_at,note
1454,35,34,received,"$6,035,055.00",2025-11-26 19:36:09.061815 +00:00,закупка 2025-11-26
1455,32,23,processing_by_supplier,"$4,381,385.00",2025-11-12 19:36:09.061815 +00:00,закупка 2025-11-12
1456,44,16,processing_by_supplier,"$931,733.00",2025-12-01 19:36:09.061815 +00:00,закупка 2025-12-01
1457,47,32,shipped,"$1,912,404.00",2025-10-26 19:36:09.061815 +00:00,закупка 2025-10-26
1458,21,4,received,"$4,985,259.00",2025-11-24 19:36:09.061815 +00:00,закупка 2025-11-24
1459,11,5,received,"$1,897,838.00",2025-11-17 19:36:09.061815 +00:00,закупка 2025-11-17
1460,15,35,received,"$3,388,203.00",2025-11-26 19:36:09.061815 +00:00,закупка 2025-11-26
1461,25,20,shipped,"$2,099,493.00",2025-10-23 19:36:09.061815 +00:00,закупка 2025-10-23
1462,45,21,processing_by_supplier,"$1,634,528.00",2025-10-17 19:36:09.061815 +00:00,закупка 2025-10-17
1463,6,34,processing_by_supplier,"$1,212,315.00",2025-10-31 19:36:09.061815 +00:00,закупка 2025-10-31
1464,35,30,received,"$3,503,231.00",2025-10-25 19:36:09.061815 +00:00,закупка 2025-10-25
1465,15,33,received,"$2,142,550.00",2025-10-25 19:36:09.061815 +00:00,закупка 2025-10-25
1466,24,18,processing_by_supplier,"$5,442,978.00",2025-12-02 19:36:09.061815 +00:00,закупка 2025-12-02
1467,21,31,shipped,"$1,219,178.00",2025-11-01 19:36:09.061815 +00:00,закупка 2025-11-01
1468,7,37,received,"$1,514,424.00",2025-10-25 19:36:09.061815 +00:00,закупка 2025-10-25
1469,11,17,shipped,"$1,978,219.00",2025-10-28 19:36:09.061815 +00:00,закупка 2025-10-28
1470,50,25,shipped,"$2,097,988.00",2025-10-28 19:36:09.061815 +00:00,закупка 2025-10-28
1471,15,1,processing_by_supplier,"$3,954,059.00",2025-11-09 19:36:09.061815 +00:00,закупка 2025-11-09
1472,50,31,received,"$2,777,310.00",2025-11-25 19:36:09.061815 +00:00,закупка 2025-11-25
1473,26,15,received,"$506,945.00",2025-12-07 19:36:09.061815 +00:00,закупка 2025-12-07
1474,4,33,shipped,"$1,034,422.00",2025-12-05 19:36:09.061815 +00:00,закупка 2025-12-05
1475,40,30,processing_by_supplier,"$4,576,483.00",2025-11-06 19:36:09.061815 +00:00,закупка 2025-11-06
1476,40,1,processing_by_supplier,"$4,770,181.00",2025-12-10 19:36:09.061815 +00:00,закупка 2025-12-10
1477,13,28,received,"$1,387,591.00",2025-10-15 19:36:09.061815 +00:00,закупка 2025-10-15
1478,47,14,shipped,"$4,015,106.00",2025-11-28 19:36:09.061815 +00:00,закупка 2025-11-28
1479,35,40,shipped,"$2,703,672.00",2025-11-26 19:36:09.061815 +00:00,закупка 2025-11-26
1480,15,21,shipped,"$6,112,211.00",2025-11-13 19:36:09.061815 +00:00,закупка 2025-11-13
1481,26,17,shipped,"$4,012,984.00",2025-10-29 19:36:09.061815 +00:00,закупка 2025-10-29
1482,33,33,processing_by_supplier,"$2,028,172.00",2025-11-27 19:36:09.061815 +00:00,закупка 2025-11-27
1483,8,40,shipped,"$5,551,903.00",2025-10-26 19:36:09.061815 +00:00,закупка 2025-10-26
1484,23,28,received,"$3,713,207.00",2025-12-04 19:36:09.061815 +00:00,закупка 2025-12-04
1485,42,30,received,"$5,982,734.00",2025-10-27 19:36:09.061815 +00:00,закупка 2025-10-27
1486,43,21,processing_by_supplier,"$2,031,554.00",2025-11-08 19:36:09.061815 +00:00,закупка 2025-11-08
1487,20,27,shipped,"$1,563,173.00",2025-10-25 19:36:09.061815 +00:00,закупка 2025-10-25
1488,49,33,processing_by_supplier,"$4,670,490.00",2025-10-18 19:36:09.061815 +00:00,закупка 2025-10-18
1489,20,34,processing_by_supplier,"$4,723,042.00",2025-11-18 19:36:09.061815 +00:00,закупка 2025-11-18
1490,8,26,processing_by_supplier,"$3,480,898.00",2025-10-21 19:36:09.061815 +00:00,закупка 2025-10-21
1491,16,40,shipped,"$2,411,406.00",2025-11-10 19:36:09.061815 +00:00,закупка 2025-11-10
1492,17,24,processing_by_supplier,"$5,299,173.00",2025-12-10 19:36:09.061815 +00:00,закупка 2025-12-10
1493,49,4,processing_by_supplier,"$5,210,026.00",2025-11-16 19:36:09.061815 +00:00,закупка 2025-11-16
1494,37,20,received,"$3,281,792.00",2025-11-11 19:36:09.061815 +00:00,закупка 2025-11-11
1495,4,1,processing_by_supplier,"$3,037,356.00",2025-11-14 19:36:09.061815 +00:00,закупка 2025-11-14
1496,38,22,shipped,"$3,676,604.00",2025-11-29 19:36:09.061815 +00:00,закупка 2025-11-29
1497,28,33,received,"$5,383,852.00",2025-10-21 19:36:09.061815 +00:00,закупка 2025-10-21
1498,1,6,processing_by_supplier,"$3,643,705.00",2025-11-05 19:36:09.061815 +00:00,закупка 2025-11-05
1499,47,4,processing_by_supplier,"$3,038,058.00",2025-11-16 19:36:09.061815 +00:00,закупка 2025-11-16
1500,47,3,processing_by_supplier,"$681,356.00",2025-11-19 19:36:09.061815 +00:00,закупка 2025-11-19
1501,40,37,processing_by_supplier,"$3,567,980.00",2025-11-11 19:36:09.061815 +00:00,закупка 2025-11-11
1502,48,29,processing_by_supplier,"$5,634,581.00",2025-10-18 19:36:09.061815 +00:00,закупка 2025-10-18
1503,23,3,processing_by_supplier,"$2,067,853.00",2025-11-03 19:36:09.061815 +00:00,закупка 2025-11-03
1504,25,37,processing_by_supplier,"$3,289,473.00",2025-10-22 19:36:09.061815 +00:00,закупка 2025-10-22
1505,2,15,shipped,"$3,788,697.00",2025-11-03 19:36:09.061815 +00:00,закупка 2025-11-03
1506,18,3,processing_by_supplier,"$2,077,675.00",2025-12-08 19:36:09.061815 +00:00,закупка 2025-12-08
1507,45,20,shipped,"$1,105,439.00",2025-12-09 19:36:09.061815 +00:00,закупка 2025-12-09
1508,44,40,processing_by_supplier,"$4,881,052.00",2025-10-18 19:36:09.061815 +00:00,закупка 2025-10-18
1509,14,32,shipped,"$2,515,517.00",2025-10-20 19:36:09.061815 +00:00,закупка 2025-10-20
1510,21,32,received,"$4,198,107.00",2025-11-11 19:36:09.061815 +00:00,закупка 2025-11-11
1511,10,36,received,"$2,444,083.00",2025-10-19 19:36:09.061815 +00:00,закупка 2025-10-19
1512,47,14,processing_by_supplier,"$2,495,142.00",2025-12-03 19:36:09.061815 +00:00,закупка 2025-12-03
1513,14,13,received,"$854,377.00",2025-10-17 19:36:09.061815 +00:00,закупка 2025-10-17
1514,3,29,received,"$6,420,127.00",2025-10-14 19:36:09.061815 +00:00,закупка 2025-10-14
1515,12,6,processing_by_supplier,"$3,486,730.00",2025-11-15 19:36:09.061815 +00:00,закупка 2025-11-15
1516,22,12,shipped,"$7,320,089.00",2025-11-14 19:36:09.061815 +00:00,закупка 2025-11-14
1517,21,19,processing_by_supplier,"$4,027,754.00",2025-12-05 19:36:09.061815 +00:00,закупка 2025-12-05
1518,27,36,shipped,"$1,919,658.00",2025-10-30 19:36:09.061815 +00:00,закупка 2025-10-30
1519,50,3,shipped,"$1,858,268.00",2025-10-20 19:36:09.061815 +00:00,закупка 2025-10-20
1520,34,23,shipped,"$6,686,627.00",2025-11-22 19:36:09.061815 +00:00,закупка 2025-11-22
1521,5,9,shipped,"$7,793,479.00",2025-10-22 19:36:09.061815 +00:00,закупка 2025-10-22
1522,27,11,processing_by_supplier,"$2,894,256.00",2025-11-01 19:36:09.061815 +00:00,закупка 2025-11-01
1523,49,24,received,"$2,096,713.00",2025-11-24 19:36:09.061815 +00:00,закупка 2025-11-24
1524,35,31,shipped,"$4,289,392.00",2025-11-03 19:36:09.061815 +00:00,закупка 2025-11-03
1525,36,38,received,"$957,712.00",2025-10-20 19:36:09.061815 +00:00,закупка 2025-10-20
1526,17,6,received,"$4,245,088.00",2025-10-17 19:36:09.061815 +00:00,закупка 2025-10-17
1527,45,37,shipped,"$1,933,852.00",2025-11-28 19:36:09.061815 +00:00,закупка 2025-11-28
1528,33,38,shipped,"$5,050,866.00",2025-11-17 19:36:09.061815 +00:00,закупка 2025-11-17
1529,18,24,received,"$888,296.00",2025-12-12 19:36:09.061815 +00:00,закупка 2025-12-12
1530,42,21,processing_by_supplier,"$5,102,335.00",2025-11-14 19:36:09.061815 +00:00,закупка 2025-11-14
1531,25,21,received,"$2,987,985.00",2025-10-23 19:36:09.061815 +00:00,закупка 2025-10-23
1532,42,28,processing_by_supplier,"$3,383,395.00",2025-12-08 19:36:09.061815 +00:00,закупка 2025-12-08
1533,30,19,shipped,"$2,837,140.00",2025-10-27 19:36:09.061815 +00:00,закупка 2025-10-27
1534,33,39,processing_by_supplier,"$6,294,349.00",2025-10-15 19:36:09.061815 +00:00,закупка 2025-10-15
1535,49,7,processing_by_supplier,"$2,846,646.00",2025-11-04 19:36:09.061815 +00:00,закупка 2025-11-04
1536,4,3,shipped,"$3,121,447.00",2025-12-11 19:36:09.061815 +00:00,закупка 2025-12-11
1537,42,38,shipped,"$4,218,543.00",2025-11-13 19:36:09.061815 +00:00,закупка 2025-11-13
1538,31,37,received,"$1,657,840.00",2025-11-02 19:36:09.061815 +00:00,закупка 2025-11-02
1539,48,17,received,"$3,768,077.00",2025-10-17 19:36:09.061815 +00:00,закупка 2025-10-17
1540,17,34,processing_by_supplier,"$4,713,322.00",2025-12-07 19:36:09.061815 +00:00,закупка 2025-12-07
1541,48,5,received,"$3,183,610.00",2025-10-25 19:36:09.061815 +00:00,закупка 2025-10-25
1542,40,22,received,"$4,570,824.00",2025-11-01 19:36:09.061815 +00:00,закупка 2025-11-01
1543,20,29,shipped,"$2,490,702.00",2025-11-01 19:36:09.061815 +00:00,закупка 2025-11-01
1544,44,16,received,"$2,068,107.00",2025-11-25 19:36:09.061815 +00:00,закупка 2025-11-25
1545,36,12,processing_by_supplier,"$3,935,160.00",2025-11-01 19:36:09.061815 +00:00,закупка 2025-11-01
1546,46,11,received,"$5,227,892.00",2025-12-09 19:36:09.061815 +00:00,закупка 2025-12-09
1547,14,19,shipped,"$955,716.00",2025-11-16 19:36:09.061815 +00:00,закупка 2025-11-16
1548,21,32,received,"$5,687,199.00",2025-11-15 19:36:09.061815 +00:00,закупка 2025-11-15
1549,26,35,shipped,"$3,052,485.00",2025-11-19 19:36:09.061815 +00:00,закупка 2025-11-19
1550,46,21,processing_by_supplier,"$757,522.00",2025-11-06 19:36:09.061815 +00:00,закупка 2025-11-06
1551,38,4,shipped,"$4,419,850.00",2025-10-30 19:36:09.061815 +00:00,закупка 2025-10-30
1552,16,31,processing_by_supplier,"$2,054,937.00",2025-11-29 19:36:09.061815 +00:00,закупка 2025-11-29
1553,17,8,processing_by_supplier,"$4,617,795.00",2025-10-21 19:36:09.061815 +00:00,закупка 2025-10-21
1554,7,18,shipped,"$5,726,007.00",2025-12-08 19:36:09.061815 +00:00,закупка 2025-12-08
1555,5,30,processing_by_supplier,"$3,246,251.00",2025-12-03 19:36:09.061815 +00:00,закупка 2025-12-03
1556,36,10,processing_by_supplier,"$3,700,404.00",2025-11-07 19:36:09.061815 +00:00,закупка 2025-11-07
1557,15,22,received,"$5,132,675.00",2025-11-08 19:36:09.061815 +00:00,закупка 2025-11-08
1558,39,29,shipped,"$6,428,656.00",2025-11-11 19:36:09.061815 +00:00,закупка 2025-11-11
1559,14,18,shipped,"$5,207,186.00",2025-12-07 19:36:09.061815 +00:00,закупка 2025-12-07
1560,1,1,processing_by_supplier,"$1,926,037.00",2025-12-13 19:36:09.061815 +00:00,закупка 2025-12-13
1561,29,32,shipped,"$5,405,080.00",2025-11-08 19:36:09.061815 +00:00,закупка 2025-11-08
1562,13,5,shipped,"$6,875,908.00",2025-11-10 19:36:09.061815 +00:00,закупка 2025-11-10
1563,20,23,shipped,"$4,384,141.00",2025-11-20 19:36:09.061815 +00:00,закупка 2025-11-20
1564,9,36,processing_by_supplier,"$317,478.00",2025-11-24 19:36:09.061815 +00:00,закупка 2025-11-24
1565,24,30,shipped,"$1,323,974.00",2025-11-24 19:36:09.061815 +00:00,закупка 2025-11-24
1566,41,22,shipped,"$5,767,578.00",2025-10-21 19:36:09.061815 +00:00,закупка 2025-10-21
1567,42,27,received,"$1,675,524.00",2025-10-29 19:36:09.061815 +00:00,закупка 2025-10-29
1568,1,17,received,"$3,020,026.00",2025-11-11 19:36:09.061815 +00:00,закупка 2025-11-11
1569,16,34,processing_by_supplier,"$586,742.00",2025-11-08 19:36:09.061815 +00:00,закупка 2025-11-08
1570,31,32,processing_by_supplier,"$1,912,971.00",2025-10-23 19:36:09.061815 +00:00,закупка 2025-10-23
1571,1,3,shipped,"$1,431,944.00",2025-10-25 19:36:09.061815 +00:00,закупка 2025-10-25
1572,17,21,processing_by_supplier,"$4,256,864.00",2025-11-26 19:36:09.061815 +00:00,закупка 2025-11-26
1573,29,23,processing_by_supplier,"$3,544,658.00",2025-11-16 19:36:09.061815 +00:00,закупка 2025-11-16
1574,18,24,processing_by_supplier,"$4,391,620.00",2025-10-24 19:36:09.061815 +00:00,закупка 2025-10-24
1575,15,32,processing_by_supplier,"$805,487.00",2025-11-17 19:36:09.061815 +00:00,закупка 2025-11-17
1576,43,26,shipped,"$488,248.00",2025-10-20 19:36:09.061815 +00:00,закупка 2025-10-20
1577,3,35,shipped,"$5,864,002.00",2025-12-11 19:36:09.061815 +00:00,закупка 2025-12-11
1578,9,21,received,"$5,132,852.00",2025-11-02 19:36:09.061815 +00:00,закупка 2025-11-02
1579,17,13,processing_by_supplier,"$2,470,145.00",2025-12-12 19:36:09.061815 +00:00,закупка 2025-12-12
1580,30,17,received,"$4,990,459.00",2025-12-13 19:36:09.061815 +00:00,закупка 2025-12-13
1581,40,24,processing_by_supplier,"$2,561,949.00",2025-12-02 19:36:09.061815 +00:00,закупка 2025-12-02
1582,49,25,processing_by_supplier,"$3,226,815.00",2025-11-15 19:36:09.061815 +00:00,закупка 2025-11-15
1583,12,29,processing_by_supplier,"$3,486,797.00",2025-11-16 19:36:09.061815 +00:00,закупка 2025-11-16
1584,46,22,shipped,"$1,000,819.00",2025-11-01 19:36:09.061815 +00:00,закупка 2025-11-01
1585,28,2,received,"$3,564,199.00",2025-11-10 19:36:09.061815 +00:00,закупка 2025-11-10
1586,34,20,processing_by_supplier,"$1,180,064.00",2025-10-29 19:36:09.061815 +00:00,закупка 2025-10-29
1587,6,36,processing_by_supplier,"$1,835,587.00",2025-12-07 19:36:09.061815 +00:00,закупка 2025-12-07
1588,34,19,processing_by_supplier,"$3,744,828.00",2025-12-12 19:36:09.061815 +00:00,закупка 2025-12-12
1589,1,11,received,"$4,976,219.00",2025-11-18 19:36:09.061815 +00:00,закупка 2025-11-18
1590,15,18,shipped,"$1,680,832.00",2025-11-29 19:36:09.061815 +00:00,закупка 2025-11-29
1591,18,19,received,"$1,081,075.00",2025-11-21 19:36:09.061815 +00:00,закупка 2025-11-21
1592,49,26,shipped,"$1,493,565.00",2025-12-01 19:36:09.061815 +00:00,закупка 2025-12-01
1593,14,17,received,"$1,652,204.00",2025-10-23 19:36:09.061815 +00:00,закупка 2025-10-23
1594,39,36,processing_by_supplier,"$5,257,330.00",2025-10-20 19:36:09.061815 +00:00,закупка 2025-10-20
1595,7,2,processing_by_supplier,"$5,729,593.00",2025-11-04 19:36:09.061815 +00:00,закупка 2025-11-04
1596,13,32,shipped,"$3,879,596.00",2025-11-02 19:36:09.061815 +00:00,закупка 2025-11-02
1597,16,5,shipped,"$4,317,463.00",2025-10-30 19:36:09.061815 +00:00,закупка 2025-10-30
1598,5,4,shipped,"$2,644,104.00",2025-12-11 19:36:09.061815 +00:00,закупка 2025-12-11
1599,47,10,shipped,"$3,533,587.00",2025-11-23 19:36:09.061815 +00:00,закупка 2025-11-23
1600,41,35,processing_by_supplier,"$1,613,287.00",2025-12-07 19:36:09.061815 +00:00,закупка 2025-12-07
1601,35,14,received,"$2,212,901.00",2025-11-14 19:36:09.061815 +00:00,закупка 2025-11-14
1602,28,34,shipped,"$1,722,820.00",2025-11-20 19:36:09.061815 +00:00,закупка 2025-11-20
1603,33,34,received,"$2,611,010.00",2025-12-07 19:36:09.061815 +00:00,закупка 2025-12-07
1604,35,27,received,"$3,300,526.00",2025-10-20 19:36:09.061815 +00:00,закупка 2025-10-20
1605,48,13,received,"$427,830.00",2025-11-15 19:36:09.061815 +00:00,закупка 2025-11-15
1606,18,8,shipped,"$4,127,215.00",2025-12-11 19:36:09.061815 +00:00,закупка 2025-12-11
1607,3,38,received,"$7,375,509.00",2025-12-02 19:36:09.061815 +00:00,закупка 2025-12-02
1608,22,3,processing_by_supplier,"$5,934,382.00",2025-11-03 19:36:09.061815 +00:00,закупка 2025-11-03
1609,11,40,shipped,"$5,185,339.00",2025-11-05 19:36:09.061815 +00:00,закупка 2025-11-05
1610,14,21,received,"$2,794,722.00",2025-11-10 19:36:09.061815 +00:00,закупка 2025-11-10
1611,27,1,processing_by_supplier,"$5,727,155.00",2025-11-27 19:36:09.061815 +00:00,закупка 2025-11-27
1612,7,22,processing_by_supplier,"$144,580.00",2025-11-06 19:36:09.061815 +00:00,закупка 2025-11-06
1613,30,1,shipped,"$4,579,741.00",2025-12-07 19:36:09.061815 +00:00,закупка 2025-12-07
1614,14,12,shipped,"$4,207,164.00",2025-11-27 19:36:09.061815 +00:00,закупка 2025-11-27
1615,10,25,processing_by_supplier,"$4,415,596.00",2025-11-23 19:36:09.061815 +00:00,закупка 2025-11-23
1616,47,24,received,"$4,881,711.00",2025-11-06 19:36:09.061815 +00:00,закупка 2025-11-06
1617,26,5,processing_by_supplier,"$4,654,569.00",2025-11-29 19:36:09.061815 +00:00,закупка 2025-11-29
1618,35,22,shipped,"$1,241,465.00",2025-12-02 19:36:09.061815 +00:00,закупка 2025-12-02
1619,37,33,received,"$582,290.00",2025-11-21 19:36:09.061815 +00:00,закупка 2025-11-21
1620,46,31,received,"$4,050,447.00",2025-11-24 19:36:09.061815 +00:00,закупка 2025-11-24
1621,3,15,shipped,"$1,719,192.00",2025-11-12 19:36:09.061815 +00:00,закупка 2025-11-12
1622,20,34,shipped,"$4,771,881.00",2025-10-22 19:36:09.061815 +00:00,закупка 2025-10-22
1623,9,25,shipped,"$4,141,063.00",2025-10-15 19:36:09.061815 +00:00,закупка 2025-10-15
1624,33,30,processing_by_supplier,"$6,890,150.00",2025-11-03 19:36:09.061815 +00:00,закупка 2025-11-03
1625,20,23,shipped,"$3,171,857.00",2025-10-21 19:36:09.061815 +00:00,закупка 2025-10-21
1626,36,12,shipped,"$3,611,333.00",2025-12-10 19:36:09.061815 +00:00,закупка 2025-12-10
1627,23,8,shipped,"$7,858,903.00",2025-12-02 19:36:09.061815 +00:00,закупка 2025-12-02
1628,49,35,shipped,"$3,933,327.00",2025-11-21 19:36:09.061815 +00:00,закупка 2025-11-21
1629,19,20,processing_by_supplier,"$2,951,605.00",2025-10-20 19:36:09.061815 +00:00,закупка 2025-10-20
1630,5,20,shipped,"$2,392,585.00",2025-10-26 19:36:09.061815 +00:00,закупка 2025-10-26
1631,25,30,shipped,"$4,599,743.00",2025-11-22 19:36:09.061815 +00:00,закупка 2025-11-22
1632,42,30,processing_by_supplier,"$4,614,802.00",2025-10-26 19:36:09.061815 +00:00,закупка 2025-10-26
1633,13,17,shipped,"$2,919,002.00",2025-11-26 19:36:09.061815 +00:00,закупка 2025-11-26
1634,22,6,shipped,"$1,962,657.00",2025-10-30 19:36:09.061815 +00:00,закупка 2025-10-30
1635,4,13,processing_by_supplier,"$4,889,258.00",2025-11-21 19:36:09.061815 +00:00,закупка 2025-11-21
1636,33,10,processing_by_supplier,"$783,020.00",2025-11-30 19:36:09.061815 +00:00,закупка 2025-11-30
1637,25,17,shipped,"$5,438,538.00",2025-10-30 19:36:09.061815 +00:00,закупка 2025-10-30
1638,16,24,received,"$4,514,433.00",2025-10-17 19:36:09.061815 +00:00,закупка 2025-10-17
1639,35,25,shipped,"$1,356,029.00",2025-11-18 19:36:09.061815 +00:00,закупка 2025-11-18
1640,26,32,processing_by_supplier,"$1,791,529.00",2025-10-23 19:36:09.061815 +00:00,закупка 2025-10-23
1641,18,40,received,"$2,684,277.00",2025-11-15 19:36:09.061815 +00:00,закупка 2025-11-15
1642,48,10,received,"$4,074,825.00",2025-11-01 19:36:09.061815 +00:00,закупка 2025-11-01
1643,22,23,processing_by_supplier,"$955,151.00",2025-11-04 19:36:09.061815 +00:00,закупка 2025-11-04
1644,38,36,received,"$4,571,202.00",2025-11-08 19:36:09.061815 +00:00,закупка 2025-11-08
